PRODUKTIVITAS,KEMIRINGAN LERENG,TINGKAT EROSI,MANAJEMEN LAHAN
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Sedang,Curam,Sangat Berat,Baik
Sedang,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Sedang,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sedang,Sangat Curam,Ringan,Baik
Sedang,Sangat Curam,Ringan,Baik
Sangat Tinggi,Datar,Ringan,Baik
Sangat Tinggi,Datar,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sedang,Agak Curam,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Datar,Ringan,Baik
Sangat Tinggi,Datar,Ringan,Baik
Sangat Tinggi,Datar,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Landai,Ringan,Baik
Sedang,Agak Curam,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Sedang,Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sedang,Landai,Sedang,Baik
Sedang,Landai,Sedang,Baik
Sedang,Datar,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Landai,Berat,Baik
Sedang,Agak Curam,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Sedang,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Ringan,Baik
Sedang,Datar,Ringan,Baik
Sedang,Datar,Ringan,Baik
Sangat Tinggi,Datar,Ringan,Baik
Tinggi,Datar,Berat,Baik
Tinggi,Datar,Berat,Baik
Tinggi,Datar,Berat,Baik
Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Tinggi,Datar,Berat,Baik
Tinggi,Datar,Berat,Baik
Tinggi,Datar,Berat,Baik
Tinggi,Sangat Curam,Berat,Baik
Tinggi,Curam,Berat,Baik
Tinggi,Sangat Curam,Berat,Baik
Tinggi,Sangat Curam,Berat,Baik
Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sangat Tinggi,Datar,Berat,Baik
Sedang,Datar,Berat,Baik
Tinggi,Landai,Ringan,Baik
Sedang,Curam,Sangat Berat,Baik
Sedang,Curam,Sangat Berat,Baik
Sedang,Sangat Curam,Sangat Berat,Baik
Sedang,Agak Curam,Sangat Berat,Baik
Sedang,Agak Curam,Sangat Berat,Baik
Sedang,Agak Curam,Sangat Berat,Baik
Sedang,Curam,Sangat Berat,Baik
Sedang,Curam,Sangat Berat,Baik
Sedang,Curam,Sangat Berat,Baik
Sedang,Curam,Sangat Berat,Baik
Sedang,Curam,Sangat Berat,Baik
Sedang,Curam,Sangat Berat,Baik
Sedang,Sangat Curam,Sangat Berat,Baik
Sedang,Sangat Curam,Sangat Berat,Baik
Sedang,Sangat Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Landai,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Sangat Tinggi,Agak Curam,Sangat Berat,Baik
Sangat Tinggi,Agak Curam,Sangat Berat,Baik
Sangat Tinggi,Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Sangat Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Agak Curam,Sangat Berat,Baik
Tinggi,Curam,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sangat Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Tinggi,Datar,Sangat Berat,Baik
Sedang,Curam,Ringan,Baik
Sedang,Curam,Ringan,Baik
Sedang,Sangat Curam,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Sangat Curam,Ringan,Baik
Sangat Tinggi,Sangat Curam,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Agak Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Sangat Curam,Ringan,Baik
Sangat Tinggi,Sangat Curam,Ringan,Baik
Sangat Tinggi,Sangat Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Curam,Ringan,Baik
Sangat Tinggi,Sangat Curam,Ringan,Baik
Sangat Tinggi,Sangat Curam,Ringan,Baik
Sedang,Curam,Ringan,Baik
Sedang,Curam,Ringan,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Curam,Sedang,Baik
Tinggi,Agak Curam,Sedang,Baik
Tinggi,Curam,Sedang,Baik
Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sedang,Landai,Sedang,Baik
Sedang,Agak Curam,Sedang,Baik
Sedang,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sedang,Agak Curam,Sedang,Baik
Sedang,Landai,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sedang,Agak Curam,Sedang,Baik
Sedang,Agak Curam,Sedang,Baik
Sedang,Curam,Sedang,Baik
Sedang,Landai,Sedang,Baik
Sedang,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sedang,Curam,Sedang,Baik
Sedang,Datar,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
Sangat Tinggi,Landai,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Agak Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Sangat Curam,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
Sangat Tinggi,Datar,Sedang,Baik
